0.0 0.0 0.0 0.0 0.28333333333333333 0.0 0.0 0.083333333333333329 0.0 0.0 0.0 0.0 0.0 0.43333333333333335 0.0 0.0 0.0 0.0 0.0 0.016666666666666666 0.0 0.033333333333333333 0.0 0.0 0.14999999999999999 0.0
0.0 0.0 0.0 0.0 0.41666666666666669 0.0 0.0 0.0 0.0 0.10000000000000001 0.20000000000000001 0.0 0.0 0.033333333333333333 0.0 0.0 0.0 0.0 0.0 0.033333333333333333 0.0 0.083333333333333329 0.0 0.0 0.13333333333333333 0.0
0.0 0.0 0.033333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.28333333333333333 0.0 0.16666666666666666 0.0 0.16666666666666666 0.14999999999999999 0.0 0.016666666666666666 0.0 0.0 0.033333333333333333 0.0 0.066666666666666666 0.0 0.066666666666666666 0.016666666666666666 0.0
0.0 0.0 0.0 0.0 0.066666666666666666 0.0 0.0 0.0 0.0 0.51666666666666672 0.016666666666666666 0.016666666666666666 0.0 0.0 0.0 0.0 0.016666666666666666 0.0 0.0 0.016666666666666666 0.0 0.0 0.13333333333333333 0.0 0.21666666666666667 0.0
0.0 0.0 0.0 0.0 0.050000000000000003 0.0 0.0 0.050000000000000003 0.0 0.55000000000000004 0.033333333333333333 0.0 0.0 0.050000000000000003 0.0 0.0 0.0 0.0 0.0 0.21666666666666667 0.016666666666666666 0.0 0.0 0.0 0.033333333333333333 0.0
0.0 0.0 0.0 0.0 0.29999999999999999 0.0 0.0 0.0 0.0 0.033333333333333333 0.36666666666666664 0.0 0.0 0.016666666666666666 0.0 0.0 0.0 0.0 0.0 0.016666666666666666 0.0 0.0 0.0 0.0 0.26666666666666666 0.0
0.0 0.0 0.0 0.0 0.016666666666666666 0.0 0.0 0.21666666666666667 0.0 0.10000000000000001 0.31666666666666665 0.033333333333333333 0.0 0.033333333333333333 0.033333333333333333 0.0 0.0 0.0 0.0 0.16666666666666666 0.0 0.0 0.0 0.033333333333333333 0.050000000000000003 0.0
0.0 0.0 0.0 0.0 0.050000000000000003 0.0 0.0 0.0 0.0 0.016666666666666666 0.38333333333333336 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.033333333333333333 0.0 0.016666666666666666 0.31666666666666665 0.0 0.18333333333333332 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.016666666666666666 0.34999999999999998 0.066666666666666666 0.0 0.28333333333333333 0.033333333333333333 0.0 0.0 0.0 0.0 0.033333333333333333 0.0 0.033333333333333333 0.0 0.0 0.18333333333333332 0.0
0.0 0.0 0.0 0.0 0.016666666666666666 0.0 0.0 0.48333333333333334 0.0 0.11666666666666667 0.14999999999999999 0.0 0.0 0.050000000000000003 0.0 0.0 0.0 0.0 0.0 0.18333333333333332 0.0 0.0 0.0 0.0 0.0 0.0
